x,y
0.07783574157741935,-0.8378399294355383
0.09264417693305302,-0.8378399652686301
0.10751001017343997,-0.8378399390156238
0.12244274511740504,-0.8378399660228761
0.13745203008989793,-0.837839968721139
0.15254772860392518,-0.8378400189486284
0.1677398977734009,-0.8378400296499899
0.1830388625422792,-0.8378400330181242
0.1984552236565603,-0.8378400447835185
0.2139998820402149,-0.8378400447751329
0.22968409377880983,-0.8378400707960423
0.24551946911074649,-0.8378400786704325
0.261518047030931,-0.8378400882951612
0.277692311612082,-0.8378400960940351
0.2940552404152625,-0.8378400997020559
0.31062035730749993,-0.8378401185682861
0.327401767771388,-0.837840154658086
0.34441419235827025,-0.8378401508058249
0.36167309267132824,-0.8378401656839685
0.37919467071412705,-0.8378402106383749
0.39699590531667833,-0.8378401963883297
0.41509474480848674,-0.8378401976560373
0.43351008402851504,-0.8378402219663529
0.4522618628095795,-0.8378402456848365
0.4713712013728837,-0.8378402930360339
0.4908604278032913,-0.8378402967836224
0.5107533130930657,-0.8378403145299074
0.5310750785120323,-0.837840319006054
0.5518526166710238,-0.8378403389250134
0.5731145650875716,-0.8378403324159484
0.5948915806332952,-0.8378403471270222
0.6172164258985935,-0.8378403657069337
0.6401242651052892,-0.8378404297024024
0.6636527597629072,-0.8378404546040573
0.6878425334391901,-0.837840499130183
0.712737211699874,-0.8378404435071929
0.7383841505206342,-0.8378404730471336
0.7648343437155404,-0.8378405194842485
0.792143107161118,-0.8378405843623359
0.8203703951360602,-0.8378405678616343
0.845949860059138,-0.8342589958128871
0.8459498749907651,-0.8055608911668732
0.8459499250274155,-0.7778033444729068
0.8459499851759726,-0.7509246564401844
0.8459500780236116,-0.7248680602333567
0.8459501019705935,-0.6995810822508465
0.8459501585302452,-0.6750153888019911
0.8459502075287617,-0.6511261079533657
0.8459502323936683,-0.6278716321727652
0.8459502921574943,-0.6052133491693534
0.8459503537769582,-0.5831152460787689
0.8459503858129126,-0.5615437420962713
0.8459504381367202,-0.5404675224035427
0.8459504540463151,-0.5198572180948441
0.845950463449097,-0.49968535816218573
0.8459505144151144,-0.4799261623343898
0.8459505341832625,-0.46055532073374433
0.8459505928425685,-0.44155001601754706
0.8459506380770051,-0.4228886574069298
0.8459506356006852,-0.4045508547241265
0.8459507085299985,-0.3865173827731721
0.8459507288076593,-0.3687698978921976
0.8459507628259292,-0.35129106820054967
0.8459508104115274,-0.33406437594371463
0.845950805136714,-0.3170740561653932
0.8459508343237049,-0.3003051184798138
0.8459509104090398,-0.28374319715280305
0.8459508995793361,-0.26737448235932104
0.8459509586638048,-0.2511858142133937
0.8459509485658311,-0.23516444573468148
0.8459509800187088,-0.21929816936691224
0.8459510448507909,-0.20357516461475128
0.8459510413042928,-0.18798397719437324
0.8459510898054434,-0.17251355663763307
0.8459511498916977,-0.15715313153130417
0.8459511555872645,-0.14189221541722058
0.845951210551325,-0.1267206084111617
0.8459511932169022,-0.11162830147988848
0.8459512423328251,-0.0966055248104692
0.8459512384861206,-0.08164264858400166
0.8459512879822205,-0.06673021885820088
0.845951317396581,-0.051858888475066874
0.8459513777718735,-0.037019422515551036
0.845951353336938,-0.022202656598137794
0.8459513828000546,-0.0073994924506567234
0.8459514454620908,0.007399143164963005
0.8459514816860785,0.02220230991875583
0.8459515121749124,0.037019077920187375
0.8459515173194261,0.0518585496092016
0.8459515532558445,0.06672988779979216
0.8459515688908125,0.08164232740608944
0.8459515783786045,0.09660520881712974
0.8459516530227302,0.11162800625593539
0.8459516755798698,0.12672032041441803
0.8459516845285402,0.14189194448858913
0.8459517422937952,0.15715287970312627
0.8459517451672638,0.1725133259300999
0.8459517590759482,0.1879837696142101
0.8459518244340319,0.20357498215398892
0.8459518207673768,0.2192980140017209
0.8459518497863886,0.23516431942405408
0.8459519196158776,0.25118571889796726
0.8459519194762904,0.26737441996021727
0.8459519884186487,0.2837431695703257
0.8459520257391676,0.30030514753234594
0.8459520525088974,0.31707412474769175
0.8459520573200219,0.3340644639877737
0.8459521191233884,0.35129122129027335
0.8459521379895388,0.3687700959069353
0.8459521694895757,0.38651762745678586
0.8459522009637449,0.40455117350631564
0.8459522524281308,0.42288902719382737
0.8459522549426852,0.4415504384541378
0.845952295106334,0.46055582593247407
0.8459523718376111,0.47992675369642074
0.8459523636456829,0.4996860087130371
0.8459524463911824,0.5198579605307285
0.8459524698551424,0.540468327852956
0.8459525050812022,0.561544644927079
0.8459525579160255,0.5831162493822707
0.845952578417532,0.6052144559652491
0.845952597956721,0.6278728454071457
0.8459526495114073,0.6511274304967732
0.8459527671669073,0.6750168977997256
0.8459527797601465,0.6995827076831053
0.8459528218756507,0.7248698047095615
0.8459528810993452,0.7509266016239861
0.8459529670337861,0.7778054958998729
0.8459529706363182,0.8055631720040464
0.8459530060114935,0.834261408275452
0.8459530879298379,0.8639673414370456
0.8459531159634388,0.8947540659337685
0.8459532031149083,0.9267016947883012
0.8459532682334672,0.9598977647078034
0.8459533667347121,0.9944385370782719
0.845953437494915,1.0304298124157374
0.8459534916994329,1.0679884103152326
0.8459535825920879,1.107243615428601
0.8459536340253098,1.148338667945128
0.8459537453200202,1.1914331650220034
0.8459538518525102,1.236704963860239
0.8459539220771737,1.284353215634108
0.8459540420017241,1.3346018010293998
0.8459540941582734,1.3877027651483997
0.8459542408838899,1.4439417808733568
0.8459543281545975,1.5036428494161362
0.8459544640109397,1.5671761275739646
0.8459545815447065,1.6349655576734285
0.8459547680525453,1.7074997507574403
0.8459548941583265,1.7853439991569653
0.8459550874472981,1.8691570931154085
0.8459552413879559,1.9597102701417275
0.8459553997511844,2.0579133554287843
0.8459556265488205,2.164846980700512
0.8459558399950357,2.281804219894666
0.8459561369384456,2.410346556586956
0.8459563660602425,2.5523759642433417
0.8459567071458322,2.7102351818755404
0.8387249415597482,2.862161183427023
0.7846294085445198,2.862161163461305
0.7310502673322838,2.8621610749505755
0.677947845156484,2.8621610217302877
0.6252836909149113,2.8621608659225677
0.573020588887006,2.862160775143284
0.5211223063139557,2.86216060059634
0.46955364296322266,2.8621606460369753
0.4182801280039757,2.862160556080131
0.3672681413424249,2.862160544094891
0.3164846467973473,2.862160262317152
0.2658972899986414,2.862160262278544
0.21547409461400305,2.862160136360501
0.1651835488121229,2.862159968770209
0.11499446428060847,2.8621598871115297
0.06487588955155879,2.862159843217604
0.014797050071903873,2.8621598650942395
-0.03527273137152653,2.8621598276724813
-0.08536410371432604,2.862159695304615
-0.13550777049029739,2.8621595208221455
-0.18573457254449613,2.862159439179871
-0.23607555074589123,2.8621594180846572
-0.28656200689156996,2.8621592427471407
-0.337225647535808,2.8621592067075676
-0.3880985770844207,2.862159135193333
-0.4392134433725377,2.862159064961569
-0.4906034949700906,2.8621589690809186
-0.5423027006787681,2.862158948410038
-0.5943457461269305,2.86215871279079
-0.6467683468384967,2.8621586946404487
-0.6996070581203535,2.862158582438916
-0.7528996028699997,2.8621584183707305
-0.80668499425828,2.862158513096485
-0.8610033796161496,2.862158439508581
-0.9158965109618253,2.8621583193025795
-0.9714077417062004,2.8621582531105463
-1.0275820509916564,2.862157982164638
-1.084466546060512,2.862157889246712
-1.14211028069001,2.862157955474583
-1.20056443452908,2.862157843559544
-1.259882797240114,2.86215761941605
-1.3201219373857986,2.8621575594800013
-1.3813411548151941,2.862157517715362
-1.4436029152890149,2.862157368623961
-1.5069732315541153,2.8621571967153683
-1.5715218478893653,2.862157033560018
-1.6373226487818426,2.8621569965135736
-0.8314811814040519,1.3962417713071122
-0.8314831916869969,1.3422658250060213
-0.8314850319216427,1.2912545789258754
-0.8314867786764738,1.242941622356814
-0.8314885134821822,1.1970911488089893
-0.8314901113119518,1.153493373580146
-0.8314915781076945,1.111961449913818
-0.8314930170598737,1.0723283734136473
-0.831494443721338,1.0344441799217665
-0.8314957864936949,0.9981738023560185
-0.8314970699638108,0.9633954555904148
-0.8314982860182523,0.9299988911781234
-0.8314994214102377,0.8978840752160652
-0.8315006074708376,0.8669601730229759
-0.8315016712638738,0.8371440560842744
-0.8315027388230483,0.8083600608430697
-0.8552173825718148,0.8027988744090995
-0.8857716439726282,0.8027999734800242
-0.9175287801466379,0.8028011099447371
-0.9505819644581311,0.8028023555037183
-0.9850335762002215,0.8028036046926412
-1.0209968574203825,0.8028049337567656
-1.058596981810561,0.8028062892745209
-1.097973100595806,0.8028077791827297
-1.1392797880736818,0.8028092784776961
-1.1826898877046317,0.8028108336596941
-1.2283970677416305,0.8028125195698148
-2.8540486893662864,1.7947965462425504
-2.854048316290974,1.7258775085053197
-2.8540480172065346,1.6584014954140143
-2.85404762147298,1.592283516635664
-2.854047305531161,1.527443797432476
-2.8540469096560153,1.4638069697452452
-2.85404667898011,1.4013020929778988
-2.854046286168243,1.3398618046546702
-2.8540459510844793,1.2794225680446012
-2.8540456169804584,1.219923973353745
-2.8540453885488453,1.1613086809372852
-2.854045079315147,1.1035219874499513
-2.8540448400188922,1.0465118628488053
-2.854044443279803,0.9902284632199094
-2.85404411091434,0.9346242494046928
-2.8540437615244945,0.8796535359466426
-2.8540435927095023,0.8252725261265599
-2.854043288799571,0.7714389200467036
-2.854043043698561,0.7181120792364628
-2.854042744467802,0.6652526567442519
-2.8540425219812846,0.6128226202194719
-2.854042136338759,0.5607849924774663
-2.8540417488605248,0.5091039132365507
-2.8540415247927875,0.4577444351585125
-2.854041220401718,0.40667236617384267
-2.854040940309762,0.35585430637310006
-2.854040714154637,0.305257481554733
-2.8540405359946117,0.2548496668345727
-2.8540401606968877,0.20459909156573203
-2.854040083841325,0.1544744322520841
-2.854039662831552,0.10444459972575293
-2.8540395145580284,0.05447880725746708
-2.854039147371658,0.004546380304176743
